"id";"symbol";"name";"dayCode";"serverTimestamp";"mode";"lastPrice";"tradeTimestamp";"netChange";"percentChange";"unitCode";"open";"high";"low";"close";"numTrades";"dollarVolume";"flag";"volume";"previousVolume";"fiftyTwoWkHigh";"fiftyTwoWkHighDate";"fiftyTwoWkLow";"fiftyTwoWkLowDate";"createdAt";"updatedAt"
481;"GPS";"Gap Inc";"U";"2018-10-31T09:35:09-05:00";"i";28.25;"2018-10-31T10:20:09-05:00";-0.23;-0.81;"2";28.61;28.63;27.93;0.0;0;0.0;"";102356;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
482;"FLS";"Flowserve Corp";"U";"2018-10-31T09:35:00-05:00";"i";46.92;"2018-10-31T10:19:50-05:00";1.02;2.22;"2";46.64;47.09;46.55;0.0;0;0.0;"";11129;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
483;"ROL";"Rollins Inc";"U";"2018-10-31T09:35:08-05:00";"i";59.75;"2018-10-31T10:19:32-05:00";1.48;2.54;"2";58.79;59.82;58.73;0.0;0;0.0;"";17922;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
484;"FL";"Footlocker Inc";"U";"2018-10-31T09:35:07-05:00";"i";48.29;"2018-10-31T10:19:37-05:00";-0.36;-0.74;"2";48.88;48.88;48.05;0.0;0;0.0;"";14874;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
485;"MAC";"Macerich Company";"U";"2018-10-31T09:34:45-05:00";"i";51.62;"2018-10-31T10:19:36-05:00";-0.26;-0.5;"2";51.95;52.07;51.37;0.0;0;0.0;"";8312;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
486;"AIZ";"Assurant Inc";"U";"2018-10-31T09:35:08-05:00";"i";97.79;"2018-10-31T10:18:14-05:00";1.02;1.05;"2";97.52;98.0;97.52;0.0;0;0.0;"";1482;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
487;"PBCT";"People's United Finl";"U";"2018-10-31T09:35:09-05:00";"i";15.73;"2018-10-31T10:20:07-05:00";-0.11;-0.69;"2";15.79;15.9;15.68;0.0;0;0.0;"";80222;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
488;"SEE";"Sealed Air Corp";"U";"2018-10-31T09:35:02-05:00";"i";32.28;"2018-10-31T10:19:42-05:00";0.03;0.09;"2";32.48;32.57;32.15;0.0;0;0.0;"";24460;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
489;"HRB";"H&R Block";"U";"2018-10-31T09:35:09-05:00";"i";26.83;"2018-10-31T10:20:09-05:00";0.23;0.86;"2";26.88;26.89;26.73;0.0;0;0.0;"";31191;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
490;"IPGP";"Ipg Photonics Corp";"U";"2018-10-31T09:35:00-05:00";"i";136.5;"2018-10-31T10:18:02-05:00";-5.3;-3.74;"2";143.0;144.27;136.41;0.0;0;0.0;"";8979;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
491;"SCG";"Scana Corp";"U";"2018-10-31T09:35:06-05:00";"i";40.45;"2018-10-31T10:16:58-05:00";-0.44;-1.08;"2";40.73;40.87;40.1;0.0;0;0.0;"";6952;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
492;"GT";"Goodyear Tire Rubber";"U";"2018-10-31T09:35:09-05:00";"i";21.16;"2018-10-31T10:20:02-05:00";-0.42;-1.95;"2";21.73;21.82;21.02;0.0;0;0.0;"";83797;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
493;"TRIP";"Tripadvisor Inc";"U";"2018-10-31T09:35:09-05:00";"i";52.54;"2018-10-31T10:20:05-05:00";1.87;3.69;"2";51.66;52.61;51.45;0.0;0;0.0;"";32302;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
494;"NWSA";"News Cp Cl A Cmn ST";"U";"2018-10-31T09:35:09-05:00";"i";12.98;"2018-10-31T10:19:26-05:00";0.16;1.25;"2";13.03;13.03;12.85;0.0;0;0.0;"";27290;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
495;"DISCA";"Discovery Comm A";"U";"2018-10-31T09:35:09-05:00";"i";31.78;"2018-10-31T10:20:07-05:00";0.53;1.7;"2";31.81;31.9;31.28;0.0;0;0.0;"";88199;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
496;"COTY";"Coty Inc";"U";"2018-10-31T09:35:09-05:00";"i";10.22;"2018-10-31T10:20:06-05:00";0.03;0.29;"2";10.36;10.4;10.16;0.0;0;0.0;"";127390;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
497;"MAT";"Mattel Inc";"U";"2018-10-31T09:34:54-05:00";"i";13.76;"2018-10-31T10:19:29-05:00";-0.03;-0.22;"2";13.92;13.96;13.67;0.0;0;0.0;"";34507;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
498;"BHF";"Brighthouse Financial Inc";"U";"2018-10-31T09:35:08-05:00";"i";39.46;"2018-10-31T10:19:14-05:00";0.55;1.41;"2";39.04;39.46;39.04;0.0;0;0.0;"";8747;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
499;"LEG";"Leggett & Platt Inc";"U";"2018-10-31T09:35:04-05:00";"i";36.31;"2018-10-31T10:19:57-05:00";0.02;0.06;"2";36.58;36.69;36.16;0.0;0;0.0;"";15999;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
500;"PWR";"Quanta Services";"U";"2018-10-31T09:34:50-05:00";"i";31.56;"2018-10-31T10:19:28-05:00";0.14;0.45;"2";31.83;31.89;31.49;0.0;0;0.0;"";10100;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
